"nodeID" "nodeLabel" "latitude" "longitude" "country_name" "country_ISO3"
43 "Fribourg/Freiburg" 46.8025289999999 7.15064699999979 "Switzerland" "CHE"
33 "Delémont" 47.3611729999998 7.34908849999979 "Switzerland" "CHE"
105 "Pfäffikon ZH" 47.3668904999998 8.7860024999998 "Switzerland" "CHE"
162 "Zürich Wiedikon" 47.3727164999999 8.52314299999981 "Switzerland" "CHE"
52 "Herisau" 47.3910274999998 9.2782239999998 "Switzerland" "CHE"
136 "Urdorf" 47.3912119999999 8.43610999999979 "Switzerland" "CHE"
1 "Aarau" 47.3917444999998 8.05268999999979 "Switzerland" "CHE"
118 "Schlieren" 47.3993809999998 8.4463049999998 "Switzerland" "CHE"
147 "Wettingen" 47.4615034999998 8.31305899999978 "Switzerland" "CHE"
20 "Brugg AG" 47.4803209999998 8.20908449999979 "Switzerland" "CHE"
74 "Liestal" 47.4854974999998 7.7292534999998 "Switzerland" "CHE"
145 "Wallisellen" 47.4120999999998 8.5926484999998 "Switzerland" "CHE"
111 "Regensdorf-Watt" 47.4371059999999 8.4716904999998 "Switzerland" "CHE"
13 "Bassersdorf" 47.4387649999998 8.6259249999998 "Switzerland" "CHE"
57 "Kloten Balsberg" 47.4422419999999 8.57074399999979 "Switzerland" "CHE"
102 "Opfikon" 47.4300444999998 8.5619029999998 "Switzerland" "CHE"
56 "Kloten" 47.4486309999998 8.58416249999979 "Switzerland" "CHE"
133 "Thalwil" 47.2962514999998 8.56407349999978 "Switzerland" "CHE"
63 "Küsnacht ZH" 47.3198569999998 8.58088099999981 "Switzerland" "CHE"
2 "Aarburg-Oftringen" 47.3203379999999 7.90848149999979 "Switzerland" "CHE"
62 "Küsnacht Goldbach" 47.3268059999998 8.57688949999979 "Switzerland" "CHE"
152 "Wohlen" 47.3481004999998 8.27005299999979 "Switzerland" "CHE"
90 "Morges-St-Jean" 46.5178529999999 6.5097834999998 "Switzerland" "CHE"
18 "Biel/Bienne" 47.1323799999998 7.24308099999979 "Switzerland" "CHE"
130 "Steffisburg" 46.7720224999998 7.6149124999998 "Switzerland" "CHE"
143 "Villars-sur-Glâne" 46.7901064999998 7.11710649999981 "Switzerland" "CHE"
66 "La Chaux-de-Fonds" 47.0972484999998 6.82477399999979 "Switzerland" "CHE"
132 "Territet" 46.4262254999998 6.92201599999979 "Switzerland" "CHE"
30 "Clarens" 46.4428694999999 6.89446999999979 "Switzerland" "CHE"
142 "Vevey-Funi" 46.4692629999998 6.8339674999998 "Switzerland" "CHE"
15 "Belp" 46.8881814999999 7.4990674999998 "Switzerland" "CHE"
37 "Effretikon" 47.4259574999998 8.68722199999979 "Switzerland" "CHE"
157 "Zollikon" 47.3378154999998 8.56997899999979 "Switzerland" "CHE"
109 "Pully-Nord" 46.5146704999999 6.65810499999981 "Switzerland" "CHE"
64 "Küssnacht am Rigi" 47.0836339999998 8.4330989999998 "Switzerland" "CHE"
49 "Grenchen Nord" 47.1920194999998 7.3894754999998 "Switzerland" "CHE"
27 "Cham" 47.1777834999998 8.45756699999978 "Switzerland" "CHE"
50 "Grenchen Süd" 47.1892624999998 7.4008254999998 "Switzerland" "CHE"
55 "Horgen Oberdorf" 47.2590334999998 8.5890684999998 "Switzerland" "CHE"
131 "Tann-Dürnten" 47.2686674999999 8.85198449999979 "Switzerland" "CHE"
5 "Affoltern am Albis" 47.2759494999999 8.44634199999979 "Switzerland" "CHE"
12 "Basel SBB" 47.5468219999998 7.58796849999979 "Switzerland" "CHE"
7 "Amriswil" 47.5508354999998 9.30103449999979 "Switzerland" "CHE"
42 "Frauenfeld" 47.5589964999998 8.89656149999979 "Switzerland" "CHE"
124 "Solothurn" 47.2045914999999 7.54651199999978 "Switzerland" "CHE"
161 "Zürich Selnau" 47.3726029999999 8.53251649999979 "Switzerland" "CHE"
6 "Altstätten SG" 47.3744609999999 9.55665199999979 "Switzerland" "CHE"
48 "Gossau SG" 47.4117109999999 9.25203399999978 "Switzerland" "CHE"
60 "Kreuzlingen Bernrain" 47.6428069999998 9.16126599999978 "Switzerland" "CHE"
101 "Olten Hammer" 47.3484199999998 7.89698999999979 "Switzerland" "CHE"
107 "Pratteln" 47.5227379999998 7.6925094999998 "Switzerland" "CHE"
70 "Langenthal Süd" 47.2048119999998 7.7801134999998 "Switzerland" "CHE"
61 "Kreuzlingen Hafen" 47.6491974999998 9.18174349999978 "Switzerland" "CHE"
154 "Yverdon-les-Bains" 46.7820074999998 6.64047549999978 "Switzerland" "CHE"
